trip_id,start_station,end_station,start_time,end_time,start_lat,start_lon,end_lat,end_lon,duration,passholder_type,bike_id,bike_type,ucla_trip_type
488266009,4614,4528,2025-02-18 20:58:00,2025-02-18 21:05:00,34.073650,-118.439842,34.060970,-118.444366,7,Monthly Pass,5819,standard,From UCLA
488266196,4613,4487,2025-02-18 21:00:00,2025-02-18 21:10:00,34.069752,-118.445351,34.062111,-118.446922,10,Monthly Pass,13655,standard,From UCLA
488266393,4644,4613,2025-02-18 21:08:00,2025-02-18 21:14:00,34.061859,-118.450020,34.069752,-118.445351,6,Monthly Pass,15212,standard,To UCLA
488268016,4613,4487,2025-02-18 21:53:00,2025-02-18 21:58:00,34.069752,-118.445351,34.062111,-118.446922,6,Monthly Pass,12435,standard,From UCLA
488276807,4613,4643,2025-02-18 21:59:00,2025-02-18 22:06:00,34.069752,-118.445351,34.072620,-118.449440,7,Monthly Pass,15212,standard,UCLA to UCLA
488277018,4644,4613,2025-02-18 22:05:00,2025-02-18 22:13:00,34.061859,-118.450020,34.069752,-118.445351,8,Monthly Pass,22082,electric,To UCLA
488277448,4613,4644,2025-02-18 22:19:00,2025-02-18 22:25:00,34.069752,-118.445351,34.061859,-118.450020,6,Monthly Pass,22082,electric,From UCLA
488277442,4643,4613,2025-02-18 22:21:00,2025-02-18 22:25:00,34.072620,-118.449440,34.069752,-118.445351,4,Annual Pass,26344,electric,UCLA to UCLA
488287326,4643,4644,2025-02-18 23:07:00,2025-02-18 23:12:00,34.072620,-118.449440,34.061859,-118.450020,5,Monthly Pass,20216,standard,From UCLA
488289730,4487,4643,2025-02-18 23:43:00,2025-02-19 00:00:00,34.062111,-118.446922,34.072620,-118.449440,17,Annual Pass,15609,standard,To UCLA
488360410,4643,4613,2025-02-19 07:49:00,2025-02-19 07:52:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,5926,standard,UCLA to UCLA
488371026,4644,4613,2025-02-19 08:15:00,2025-02-19 08:22:00,34.061859,-118.450020,34.069752,-118.445351,7,Monthly Pass,29084,electric,To UCLA
488371380,4643,4613,2025-02-19 08:21:00,2025-02-19 08:26:00,34.072620,-118.449440,34.069752,-118.445351,5,Monthly Pass,15212,standard,UCLA to UCLA
488371541,4643,4614,2025-02-19 08:23:00,2025-02-19 08:28:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,13730,standard,UCLA to UCLA
488373121,4644,4613,2025-02-19 08:40:00,2025-02-19 08:46:00,34.061859,-118.450020,34.069752,-118.445351,6,Monthly Pass,20216,standard,To UCLA
488373710,4644,4613,2025-02-19 08:46:00,2025-02-19 08:52:00,34.061859,-118.450020,34.069752,-118.445351,6,Monthly Pass,13711,standard,To UCLA
488384472,4643,4487,2025-02-19 09:05:00,2025-02-19 09:11:00,34.072620,-118.449440,34.062111,-118.446922,6,Annual Pass,15996,standard,From UCLA
488386929,4549,4613,2025-02-19 09:17:00,2025-02-19 09:41:00,34.022449,-118.438332,34.069752,-118.445351,24,Monthly Pass,28692,electric,To UCLA
488386030,4643,4614,2025-02-19 09:23:00,2025-02-19 09:29:00,34.072620,-118.449440,34.073650,-118.439842,6,Monthly Pass,13619,standard,UCLA to UCLA
488387252,4643,4614,2025-02-19 09:41:00,2025-02-19 09:46:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,12226,standard,UCLA to UCLA
488388021,4528,4614,2025-02-19 09:46:00,2025-02-19 09:56:00,34.060970,-118.444366,34.073650,-118.439842,10,Monthly Pass,12966,standard,To UCLA
488389372,4492,4613,2025-02-19 09:46:00,2025-02-19 10:00:00,34.036869,-118.425499,34.069752,-118.445351,14,Monthly Pass,25555,electric,To UCLA
488388175,4614,4487,2025-02-19 09:51:00,2025-02-19 09:58:00,34.073650,-118.439842,34.062111,-118.446922,7,Annual Pass,12226,standard,From UCLA
488397435,4643,4613,2025-02-19 10:01:00,2025-02-19 10:05:00,34.072620,-118.449440,34.069752,-118.445351,4,Monthly Pass,15609,standard,UCLA to UCLA
488400358,4487,4614,2025-02-19 10:31:00,2025-02-19 10:40:00,34.062111,-118.446922,34.073650,-118.439842,9,Monthly Pass,15996,standard,To UCLA
488400110,4643,4614,2025-02-19 10:32:00,2025-02-19 10:37:00,34.072620,-118.449440,34.073650,-118.439842,5,Annual Pass,15083,standard,UCLA to UCLA
488400446,4643,4613,2025-02-19 10:37:00,2025-02-19 10:41:00,34.072620,-118.449440,34.069752,-118.445351,4,Monthly Pass,15669,standard,UCLA to UCLA
488410910,4613,4487,2025-02-19 10:38:00,2025-02-19 11:07:00,34.069752,-118.445351,34.062111,-118.446922,29,Monthly Pass,29084,electric,From UCLA
488401566,4487,4613,2025-02-19 10:52:00,2025-02-19 10:57:00,34.062111,-118.446922,34.069752,-118.445351,5,Annual Pass,13617,standard,To UCLA
488401503,4613,4643,2025-02-19 10:52:00,2025-02-19 10:56:00,34.069752,-118.445351,34.072620,-118.449440,4,Monthly Pass,26344,electric,UCLA to UCLA
488410917,4643,4613,2025-02-19 11:03:00,2025-02-19 11:07:00,34.072620,-118.449440,34.069752,-118.445351,4,Annual Pass,26344,electric,UCLA to UCLA
488413100,4528,4613,2025-02-19 11:32:00,2025-02-19 11:39:00,34.060970,-118.444366,34.069752,-118.445351,7,Monthly Pass,12142,standard,To UCLA
488414232,4643,4613,2025-02-19 11:47:00,2025-02-19 11:52:00,34.072620,-118.449440,34.069752,-118.445351,5,Annual Pass,15111,standard,UCLA to UCLA
488414329,4643,4613,2025-02-19 11:50:00,2025-02-19 11:53:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,15731,standard,UCLA to UCLA
488423658,4614,4643,2025-02-19 11:55:00,2025-02-19 12:02:00,34.073650,-118.439842,34.072620,-118.449440,7,Monthly Pass,13619,standard,UCLA to UCLA
488424383,4613,4487,2025-02-19 11:59:00,2025-02-19 12:05:00,34.069752,-118.445351,34.062111,-118.446922,6,Monthly Pass,13617,standard,From UCLA
488426554,4643,4613,2025-02-19 12:23:00,2025-02-19 12:27:00,34.072620,-118.449440,34.069752,-118.445351,4,Monthly Pass,13619,standard,UCLA to UCLA
488428576,4487,4613,2025-02-19 12:33:00,2025-02-19 12:42:00,34.062111,-118.446922,34.069752,-118.445351,9,Monthly Pass,12002,standard,To UCLA
488441239,4487,4613,2025-02-19 12:39:00,2025-02-19 13:07:00,34.062111,-118.446922,34.069752,-118.445351,28,Monthly Pass,29084,electric,To UCLA
488430776,4613,4614,2025-02-19 12:48:00,2025-02-19 12:57:00,34.069752,-118.445351,34.073650,-118.439842,9,Monthly Pass,26344,electric,UCLA to UCLA
488430820,4614,4643,2025-02-19 12:53:00,2025-02-19 12:58:00,34.073650,-118.439842,34.072620,-118.449440,5,Annual Pass,6568,standard,UCLA to UCLA
488442878,4614,4613,2025-02-19 12:58:00,2025-02-19 13:20:00,34.073650,-118.439842,34.069752,-118.445351,22,Monthly Pass,26344,electric,UCLA to UCLA
488441989,4487,4613,2025-02-19 13:08:00,2025-02-19 13:13:00,34.062111,-118.446922,34.069752,-118.445351,5,Annual Pass,13741,standard,To UCLA
488444038,4613,4528,2025-02-19 13:14:00,2025-02-19 13:28:00,34.069752,-118.445351,34.060970,-118.444366,14,Annual Pass,28692,electric,From UCLA
488446876,4613,4528,2025-02-19 13:26:00,2025-02-19 13:53:00,34.069752,-118.445351,34.060970,-118.444366,27,Monthly Pass,29084,electric,From UCLA
488446575,4613,4643,2025-02-19 13:48:00,2025-02-19 13:51:00,34.069752,-118.445351,34.072620,-118.449440,3,Annual Pass,26344,electric,UCLA to UCLA
488457817,4613,4487,2025-02-19 13:50:00,2025-02-19 14:08:00,34.069752,-118.445351,34.062111,-118.446922,18,Monthly Pass,25555,electric,From UCLA
488447321,4487,4613,2025-02-19 13:51:00,2025-02-19 13:57:00,34.062111,-118.446922,34.069752,-118.445351,6,Monthly Pass,14879,standard,To UCLA
488447693,4643,4613,2025-02-19 13:55:00,2025-02-19 13:59:00,34.072620,-118.449440,34.069752,-118.445351,4,Monthly Pass,26344,electric,UCLA to UCLA
488452570,4643,4614,2025-02-19 13:56:00,2025-02-19 14:01:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,20142,standard,UCLA to UCLA
488457643,4614,4643,2025-02-19 13:56:00,2025-02-19 14:07:00,34.073650,-118.439842,34.072620,-118.449440,11,Monthly Pass,14787,standard,UCLA to UCLA
488457435,4613,4644,2025-02-19 14:00:00,2025-02-19 14:05:00,34.069752,-118.445351,34.061859,-118.450020,5,Monthly Pass,26344,electric,From UCLA
488460626,4613,4487,2025-02-19 14:26:00,2025-02-19 14:30:00,34.069752,-118.445351,34.062111,-118.446922,4,Monthly Pass,12142,standard,From UCLA
488460970,4613,4643,2025-02-19 14:28:00,2025-02-19 14:33:00,34.069752,-118.445351,34.072620,-118.449440,5,Monthly Pass,15212,standard,UCLA to UCLA
488468209,4528,4613,2025-02-19 14:34:00,2025-02-19 15:01:00,34.060970,-118.444366,34.069752,-118.445351,27,Monthly Pass,29084,electric,To UCLA
488474513,4614,4487,2025-02-19 15:04:00,2025-02-19 15:13:00,34.073650,-118.439842,34.062111,-118.446922,9,Monthly Pass,14065,standard,From UCLA
488476162,4613,4613,2025-02-19 15:04:00,2025-02-19 15:30:00,34.069752,-118.445351,34.069752,-118.445351,26,Monthly Pass,29084,electric,UCLA to UCLA
488475889,4614,4644,2025-02-19 15:19:00,2025-02-19 15:27:00,34.073650,-118.439842,34.061859,-118.450020,8,Monthly Pass,12966,standard,From UCLA
488476398,4613,4644,2025-02-19 15:25:00,2025-02-19 15:32:00,34.069752,-118.445351,34.061859,-118.450020,7,Monthly Pass,20216,standard,From UCLA
488476263,4643,4613,2025-02-19 15:28:00,2025-02-19 15:31:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,15212,standard,UCLA to UCLA
488476993,4643,4644,2025-02-19 15:32:00,2025-02-19 15:37:00,34.072620,-118.449440,34.061859,-118.450020,5,Monthly Pass,12421,standard,From UCLA
488478487,4613,4528,2025-02-19 15:40:00,2025-02-19 15:53:00,34.069752,-118.445351,34.060970,-118.444366,13,Monthly Pass,29084,electric,From UCLA
488521159,4528,4613,2025-02-19 15:53:00,2025-02-19 16:25:00,34.060970,-118.444366,34.069752,-118.445351,32,Monthly Pass,29084,electric,To UCLA
488500748,4613,4487,2025-02-19 16:00:00,2025-02-19 16:06:00,34.069752,-118.445351,34.062111,-118.446922,6,Annual Pass,13619,standard,From UCLA
488520219,4613,4644,2025-02-19 16:08:00,2025-02-19 16:15:00,34.069752,-118.445351,34.061859,-118.450020,7,Monthly Pass,14879,standard,From UCLA
488524874,4613,4528,2025-02-19 16:36:00,2025-02-19 16:58:00,34.069752,-118.445351,34.060970,-118.444366,22,Monthly Pass,29084,electric,From UCLA
488523263,4613,4644,2025-02-19 16:39:00,2025-02-19 16:46:00,34.069752,-118.445351,34.061859,-118.450020,7,Annual Pass,12002,standard,From UCLA
488524186,4643,4613,2025-02-19 16:51:00,2025-02-19 16:53:00,34.072620,-118.449440,34.069752,-118.445351,2,Monthly Pass,14787,standard,UCLA to UCLA
488525942,4614,4613,2025-02-19 17:02:00,2025-02-19 17:07:00,34.073650,-118.439842,34.069752,-118.445351,4,Monthly Pass,20142,standard,UCLA to UCLA
488526587,4614,4643,2025-02-19 17:05:00,2025-02-19 17:11:00,34.073650,-118.439842,34.072620,-118.449440,6,Monthly Pass,20177,standard,UCLA to UCLA
488529458,4613,4487,2025-02-19 17:25:00,2025-02-19 17:30:00,34.069752,-118.445351,34.062111,-118.446922,5,Annual Pass,15212,standard,From UCLA
488531795,4614,4644,2025-02-19 17:35:00,2025-02-19 17:45:00,34.073650,-118.439842,34.061859,-118.450020,10,Monthly Pass,15659,standard,From UCLA
488532391,4613,4644,2025-02-19 17:42:00,2025-02-19 17:49:00,34.069752,-118.445351,34.061859,-118.450020,7,Monthly Pass,14787,standard,From UCLA
488532075,4613,4643,2025-02-19 17:42:00,2025-02-19 17:47:00,34.069752,-118.445351,34.072620,-118.449440,5,Annual Pass,15111,standard,UCLA to UCLA
488532960,4643,4614,2025-02-19 17:46:00,2025-02-19 17:53:00,34.072620,-118.449440,34.073650,-118.439842,7,Walk-up,13711,standard,UCLA to UCLA
488545366,4613,4573,2025-02-19 17:49:00,2025-02-19 18:14:00,34.069752,-118.445351,34.030472,-118.420982,25,Monthly Pass,20142,standard,From UCLA
488545377,4487,4613,2025-02-19 17:51:00,2025-02-19 18:14:00,34.062111,-118.446922,34.069752,-118.445351,23,Monthly Pass,29084,electric,To UCLA
488547397,4613,4528,2025-02-19 18:15:00,2025-02-19 18:31:00,34.069752,-118.445351,34.060970,-118.444366,16,Monthly Pass,29084,electric,From UCLA
488547042,4614,4528,2025-02-19 18:19:00,2025-02-19 18:28:00,34.073650,-118.439842,34.060970,-118.444366,9,Monthly Pass,15083,standard,From UCLA
488558585,4643,4644,2025-02-19 19:55:00,2025-02-19 20:01:00,34.072620,-118.449440,34.061859,-118.450020,5,Monthly Pass,20177,standard,From UCLA
488565989,4614,4487,2025-02-19 20:05:00,2025-02-19 20:14:00,34.073650,-118.439842,34.062111,-118.446922,9,Annual Pass,13711,standard,From UCLA
488567592,4487,4613,2025-02-19 20:44:00,2025-02-19 20:48:00,34.062111,-118.446922,34.069752,-118.445351,4,Monthly Pass,29084,electric,To UCLA
488568137,4643,4613,2025-02-19 20:57:00,2025-02-19 21:00:00,34.072620,-118.449440,34.069752,-118.445351,3,Walk-up,6568,standard,UCLA to UCLA
488568515,4528,4643,2025-02-19 20:57:00,2025-02-19 21:09:00,34.060970,-118.444366,34.072620,-118.449440,12,Monthly Pass,14787,standard,To UCLA
488569147,4613,4487,2025-02-19 21:19:00,2025-02-19 21:23:00,34.069752,-118.445351,34.062111,-118.446922,4,Monthly Pass,29084,electric,From UCLA
488570177,4487,4613,2025-02-19 21:54:00,2025-02-19 21:58:00,34.062111,-118.446922,34.069752,-118.445351,4,Monthly Pass,29084,electric,To UCLA
488580536,4613,4644,2025-02-19 22:24:00,2025-02-19 22:30:00,34.069752,-118.445351,34.061859,-118.450020,6,Monthly Pass,29084,electric,From UCLA
488668940,4613,4613,2025-02-20 06:36:00,2025-02-20 07:18:00,34.069752,-118.445351,34.069752,-118.445351,42,Walk-up,6568,standard,UCLA to UCLA
488670237,4537,4614,2025-02-20 07:13:00,2025-02-20 07:55:00,34.098228,-118.338821,34.073650,-118.439842,42,Monthly Pass,30593,electric,To UCLA
488669628,4644,4613,2025-02-20 07:34:00,2025-02-20 07:43:00,34.061859,-118.450020,34.069752,-118.445351,9,Monthly Pass,15524,standard,To UCLA
488669663,4643,4613,2025-02-20 07:41:00,2025-02-20 07:44:00,34.072620,-118.449440,34.069752,-118.445351,3,Annual Pass,5919,standard,UCLA to UCLA
488670098,4644,4613,2025-02-20 07:46:00,2025-02-20 07:53:00,34.061859,-118.450020,34.069752,-118.445351,7,Annual Pass,29084,electric,To UCLA
488670177,4643,4613,2025-02-20 07:51:00,2025-02-20 07:54:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,14787,standard,UCLA to UCLA
488680399,4643,4614,2025-02-20 07:57:00,2025-02-20 08:07:00,34.072620,-118.449440,34.073650,-118.439842,10,Monthly Pass,15996,standard,UCLA to UCLA
488678128,4643,4613,2025-02-20 07:59:00,2025-02-20 08:02:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,5926,standard,UCLA to UCLA
488680736,4528,4613,2025-02-20 08:05:00,2025-02-20 08:14:00,34.060970,-118.444366,34.069752,-118.445351,9,Monthly Pass,18954,electric,To UCLA
488680737,4528,4613,2025-02-20 08:05:00,2025-02-20 08:14:00,34.060970,-118.444366,34.069752,-118.445351,9,Monthly Pass,22175,electric,To UCLA
488681110,4643,4614,2025-02-20 08:14:00,2025-02-20 08:19:00,34.072620,-118.449440,34.073650,-118.439842,5,Annual Pass,15111,standard,UCLA to UCLA
488681869,4487,4613,2025-02-20 08:23:00,2025-02-20 08:29:00,34.062111,-118.446922,34.069752,-118.445351,6,Annual Pass,13617,standard,To UCLA
488693474,4614,4492,2025-02-20 08:49:00,2025-02-20 09:06:00,34.073650,-118.439842,34.036869,-118.425499,17,Monthly Pass,30593,electric,From UCLA
488693588,4644,4613,2025-02-20 09:01:00,2025-02-20 09:08:00,34.061859,-118.450020,34.069752,-118.445351,7,Monthly Pass,15431,standard,To UCLA
488694036,4613,4614,2025-02-20 09:09:00,2025-02-20 09:15:00,34.069752,-118.445351,34.073650,-118.439842,5,Monthly Pass,29084,electric,UCLA to UCLA
488694313,4644,4613,2025-02-20 09:10:00,2025-02-20 09:18:00,34.061859,-118.450020,34.069752,-118.445351,8,Monthly Pass,15179,standard,To UCLA
488694456,4644,4613,2025-02-20 09:13:00,2025-02-20 09:20:00,34.061859,-118.450020,34.069752,-118.445351,7,Monthly Pass,14879,standard,To UCLA
488694880,4644,4613,2025-02-20 09:19:00,2025-02-20 09:25:00,34.061859,-118.450020,34.069752,-118.445351,6,Monthly Pass,20216,standard,To UCLA
488695395,4643,4614,2025-02-20 09:25:00,2025-02-20 09:32:00,34.072620,-118.449440,34.073650,-118.439842,7,Monthly Pass,5719,standard,UCLA to UCLA
488695426,4643,4614,2025-02-20 09:27:00,2025-02-20 09:32:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,6600,standard,UCLA to UCLA
488695820,4614,4643,2025-02-20 09:34:00,2025-02-20 09:37:00,34.073650,-118.439842,34.072620,-118.449440,3,Annual Pass,29084,electric,UCLA to UCLA
488696167,4643,4614,2025-02-20 09:39:00,2025-02-20 09:44:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,29084,electric,UCLA to UCLA
488697082,4573,4613,2025-02-20 09:39:00,2025-02-20 09:59:00,34.030472,-118.420982,34.069752,-118.445351,20,Monthly Pass,26344,electric,To UCLA
488707417,4492,4613,2025-02-20 09:54:00,2025-02-20 10:16:00,34.036869,-118.425499,34.069752,-118.445351,22,Monthly Pass,30593,electric,To UCLA
488706882,4614,4643,2025-02-20 09:59:00,2025-02-20 10:05:00,34.073650,-118.439842,34.072620,-118.449440,6,Monthly Pass,29084,electric,UCLA to UCLA
488706893,4613,4487,2025-02-20 10:00:00,2025-02-20 10:06:00,34.069752,-118.445351,34.062111,-118.446922,6,Monthly Pass,22175,electric,From UCLA
488707220,4643,4614,2025-02-20 10:07:00,2025-02-20 10:12:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,29084,electric,UCLA to UCLA
488707221,4643,4613,2025-02-20 10:08:00,2025-02-20 10:12:00,34.072620,-118.449440,34.069752,-118.445351,4,Monthly Pass,13152,standard,UCLA to UCLA
488707591,4487,4613,2025-02-20 10:13:00,2025-02-20 10:19:00,34.062111,-118.446922,34.069752,-118.445351,6,Monthly Pass,22175,electric,To UCLA
488707730,4643,4614,2025-02-20 10:15:00,2025-02-20 10:20:00,34.072620,-118.449440,34.073650,-118.439842,5,Annual Pass,15215,standard,UCLA to UCLA
488709272,4514,4613,2025-02-20 10:26:00,2025-02-20 10:48:00,34.046211,-118.451172,34.069752,-118.445351,22,Monthly Pass,15715,standard,To UCLA
488709383,4643,4614,2025-02-20 10:45:00,2025-02-20 10:50:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,13730,standard,UCLA to UCLA
488719752,4614,4614,2025-02-20 10:49:00,2025-02-20 11:06:00,34.073650,-118.439842,34.073650,-118.439842,17,Annual Pass,15111,standard,UCLA to UCLA
488709670,4614,4613,2025-02-20 10:50:00,2025-02-20 10:55:00,34.073650,-118.439842,34.069752,-118.445351,5,Monthly Pass,29084,electric,UCLA to UCLA
488720577,4528,4613,2025-02-20 10:56:00,2025-02-20 11:22:00,34.060970,-118.444366,34.069752,-118.445351,26,Monthly Pass,25555,electric,To UCLA
488720039,4643,4614,2025-02-20 11:04:00,2025-02-20 11:10:00,34.072620,-118.449440,34.073650,-118.439842,6,Monthly Pass,15731,standard,UCLA to UCLA
488720040,4643,4614,2025-02-20 11:04:00,2025-02-20 11:10:00,34.072620,-118.449440,34.073650,-118.439842,6,Monthly Pass,6170,standard,UCLA to UCLA
488721799,4613,4613,2025-02-20 11:21:00,2025-02-20 11:45:00,34.069752,-118.445351,34.069752,-118.445351,24,Walk-up,30593,electric,UCLA to UCLA
488721644,4613,4613,2025-02-20 11:23:00,2025-02-20 11:42:00,34.069752,-118.445351,34.069752,-118.445351,19,Monthly Pass,25555,electric,UCLA to UCLA
488721829,4613,4613,2025-02-20 11:26:00,2025-02-20 11:45:00,34.069752,-118.445351,34.069752,-118.445351,19,Walk-up,22175,electric,UCLA to UCLA
488722800,4613,4487,2025-02-20 11:43:00,2025-02-20 11:57:00,34.069752,-118.445351,34.062111,-118.446922,14,Monthly Pass,25555,electric,From UCLA
488733371,4613,4644,2025-02-20 12:04:00,2025-02-20 12:10:00,34.069752,-118.445351,34.061859,-118.450020,6,Monthly Pass,29084,electric,From UCLA
488733215,4643,4614,2025-02-20 12:05:00,2025-02-20 12:09:00,34.072620,-118.449440,34.073650,-118.439842,4,Monthly Pass,12421,standard,UCLA to UCLA
488734702,4643,4613,2025-02-20 12:22:00,2025-02-20 12:26:00,34.072620,-118.449440,34.069752,-118.445351,4,Monthly Pass,15609,standard,UCLA to UCLA
488735344,4614,4487,2025-02-20 12:25:00,2025-02-20 12:34:00,34.073650,-118.439842,34.062111,-118.446922,9,Monthly Pass,13800,standard,From UCLA
488736486,4613,4643,2025-02-20 12:27:00,2025-02-20 12:44:00,34.069752,-118.445351,34.072620,-118.449440,17,Monthly Pass,26344,electric,UCLA to UCLA
488737399,4528,4613,2025-02-20 12:31:00,2025-02-20 12:55:00,34.060970,-118.444366,34.069752,-118.445351,24,Monthly Pass,25555,electric,To UCLA
488735907,4614,4613,2025-02-20 12:34:00,2025-02-20 12:38:00,34.073650,-118.439842,34.069752,-118.445351,4,Monthly Pass,12421,standard,UCLA to UCLA
488750038,4613,4613,2025-02-20 12:56:00,2025-02-20 13:22:00,34.069752,-118.445351,34.069752,-118.445351,26,Monthly Pass,25555,electric,UCLA to UCLA
488747808,4614,4487,2025-02-20 12:56:00,2025-02-20 13:04:00,34.073650,-118.439842,34.062111,-118.446922,8,Monthly Pass,14099,standard,From UCLA
488748377,4614,4487,2025-02-20 12:59:00,2025-02-20 13:08:00,34.073650,-118.439842,34.062111,-118.446922,9,Monthly Pass,15996,standard,From UCLA
488748089,4613,4487,2025-02-20 13:00:00,2025-02-20 13:06:00,34.069752,-118.445351,34.062111,-118.446922,6,Monthly Pass,22175,electric,From UCLA
488748392,4614,4528,2025-02-20 13:01:00,2025-02-20 13:09:00,34.073650,-118.439842,34.060970,-118.444366,8,Monthly Pass,15215,standard,From UCLA
488748072,4643,4614,2025-02-20 13:02:00,2025-02-20 13:06:00,34.072620,-118.449440,34.073650,-118.439842,4,Monthly Pass,26344,electric,UCLA to UCLA
488749193,4614,4487,2025-02-20 13:10:00,2025-02-20 13:16:00,34.073650,-118.439842,34.062111,-118.446922,6,Monthly Pass,26344,electric,From UCLA
488753590,4643,4554,2025-02-20 13:11:00,2025-02-20 13:53:00,34.072620,-118.449440,34.003510,-118.434380,42,Walk-up,15669,standard,From UCLA
488753221,4613,4528,2025-02-20 13:23:00,2025-02-20 13:49:00,34.069752,-118.445351,34.060970,-118.444366,26,Monthly Pass,25555,electric,From UCLA
488751825,4487,4613,2025-02-20 13:34:00,2025-02-20 13:39:00,34.062111,-118.446922,34.069752,-118.445351,5,Monthly Pass,26344,electric,To UCLA
488752608,4644,4614,2025-02-20 13:35:00,2025-02-20 13:45:00,34.061859,-118.450020,34.073650,-118.439842,10,Monthly Pass,29084,electric,To UCLA
488752554,4643,4614,2025-02-20 13:40:00,2025-02-20 13:44:00,34.072620,-118.449440,34.073650,-118.439842,4,Monthly Pass,18954,electric,UCLA to UCLA
488760340,4487,4643,2025-02-20 13:55:00,2025-02-20 14:02:00,34.062111,-118.446922,34.072620,-118.449440,7,Monthly Pass,24018,electric,To UCLA
488759090,4614,4643,2025-02-20 13:57:00,2025-02-20 14:02:00,34.073650,-118.439842,34.072620,-118.449440,5,Monthly Pass,29084,electric,UCLA to UCLA
488764838,4643,4614,2025-02-20 14:04:00,2025-02-20 14:08:00,34.072620,-118.449440,34.073650,-118.439842,4,Annual Pass,29084,electric,UCLA to UCLA
488766154,4487,4613,2025-02-20 14:14:00,2025-02-20 14:21:00,34.062111,-118.446922,34.069752,-118.445351,7,Annual Pass,22175,electric,To UCLA
488769620,4613,4614,2025-02-20 14:41:00,2025-02-20 14:54:00,34.069752,-118.445351,34.073650,-118.439842,13,Monthly Pass,26344,electric,UCLA to UCLA
488769160,4643,4613,2025-02-20 14:46:00,2025-02-20 14:49:00,34.072620,-118.449440,34.069752,-118.445351,3,Monthly Pass,30593,electric,UCLA to UCLA
488770198,4613,4644,2025-02-20 14:51:00,2025-02-20 14:59:00,34.069752,-118.445351,34.061859,-118.450020,8,Annual Pass,30593,electric,From UCLA
488781562,4614,4613,2025-02-20 14:55:00,2025-02-20 15:16:00,34.073650,-118.439842,34.069752,-118.445351,21,Monthly Pass,26344,electric,UCLA to UCLA
488781923,4613,4528,2025-02-20 15:06:00,2025-02-20 15:20:00,34.069752,-118.445351,34.060970,-118.444366,13,Annual Pass,5919,standard,From UCLA
488781110,4613,4487,2025-02-20 15:07:00,2025-02-20 15:11:00,34.069752,-118.445351,34.062111,-118.446922,4,Monthly Pass,5926,standard,From UCLA
488781926,4643,4528,2025-02-20 15:10:00,2025-02-20 15:20:00,34.072620,-118.449440,34.060970,-118.444366,10,Annual Pass,24018,electric,From UCLA
488782034,4643,4614,2025-02-20 15:14:00,2025-02-20 15:20:00,34.072620,-118.449440,34.073650,-118.439842,6,Monthly Pass,15609,standard,UCLA to UCLA
488782035,4643,4614,2025-02-20 15:15:00,2025-02-20 15:20:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,6568,standard,UCLA to UCLA
488784972,4613,4613,2025-02-20 15:27:00,2025-02-20 15:50:00,34.069752,-118.445351,34.069752,-118.445351,23,Monthly Pass,22175,electric,UCLA to UCLA
488783530,4528,4614,2025-02-20 15:28:00,2025-02-20 15:34:00,34.060970,-118.444366,34.073650,-118.439842,6,Monthly Pass,24018,electric,To UCLA
488783761,4613,4643,2025-02-20 15:32:00,2025-02-20 15:36:00,34.069752,-118.445351,34.072620,-118.449440,4,Monthly Pass,26344,electric,UCLA to UCLA
488785508,4613,4528,2025-02-20 15:37:00,2025-02-20 15:55:00,34.069752,-118.445351,34.060970,-118.444366,18,Monthly Pass,14879,standard,From UCLA
488785640,4613,4487,2025-02-20 15:37:00,2025-02-20 15:57:00,34.069752,-118.445351,34.062111,-118.446922,20,Monthly Pass,13617,standard,From UCLA
488785239,4614,4487,2025-02-20 15:44:00,2025-02-20 15:53:00,34.073650,-118.439842,34.062111,-118.446922,9,Annual Pass,24018,electric,From UCLA
488785052,4643,4614,2025-02-20 15:45:00,2025-02-20 15:50:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,26344,electric,UCLA to UCLA
488816880,4613,4613,2025-02-20 15:50:00,2025-02-20 16:11:00,34.069752,-118.445351,34.069752,-118.445351,21,Monthly Pass,22175,electric,UCLA to UCLA
488798168,4643,4614,2025-02-20 15:59:00,2025-02-20 16:04:00,34.072620,-118.449440,34.073650,-118.439842,5,Monthly Pass,15179,standard,UCLA to UCLA
488831049,4613,4652,2025-02-20 16:01:00,2025-02-20 16:47:00,34.069752,-118.445351,34.027050,-118.485184,45,Walk-up,15715,standard,From UCLA
488831050,4613,4652,2025-02-20 16:02:00,2025-02-20 16:47:00,34.069752,-118.445351,34.027050,-118.485184,45,Walk-up,15431,standard,From UCLA
